,0,1
921,-9.341080001851947e-06,-8.157361678279927e-05
922,-8.511839629367142e-05,-4.045157491964944e-05
923,-6.275358074972942e-05,-5.1133079910199687e-05
924,3.3221164997129416e-05,-6.404940874348189e-05
925,6.312711799877703e-05,-2.844921708063408e-05
926,6.761096622341088e-05,3.5077719796637594e-05
927,6.492177909869192e-05,7.555342157900424e-05
928,4.206619047239407e-06,5.601799027229758e-05
929,-7.209476449478982e-07,3.4509449655472705e-05
930,3.717343069284096e-05,-5.663550724828814e-05
931,4.163864241216437e-05,-3.914207408557442e-05
932,9.121823450218982e-05,-3.126443438212756e-05
933,1.940460066255037e-05,5.031950139532369e-05
934,-3.0277572657333386e-06,4.217584352663401e-05
935,-6.445719047734742e-05,-4.062472217223179e-05
936,-7.595975559243669e-06,1.445865553068082e-05
937,1.880157939431908e-06,2.338780033709781e-05
938,6.768263478998359e-05,-4.724424321007859e-06
939,-4.4420989085185816e-05,-4.793292539224099e-05
940,5.353467742796749e-05,-4.122546715321203e-05
941,-2.5506734131527605e-05,-6.996878618896508e-05
942,1.1528150172408295e-05,9.293137242405897e-06
943,-9.959124982679412e-05,-5.558000059497481e-07
944,-3.5796980670218555e-05,2.0785383940899444e-05
945,-5.991939352966072e-05,7.148129945713833e-05
946,-2.344073958160354e-05,6.973297169375698e-06
947,-5.218000173478774e-05,-7.517702446600759e-05
948,-3.35337982110898e-05,-8.744866035860087e-05
949,-3.778206946188614e-05,-8.185927605341913e-05
950,-1.3504185833584548e-05,9.465965099143262e-05
951,5.3083075714923134e-05,-2.968181103611502e-05
952,6.928626920531569e-05,-3.762961200388133e-05
953,6.51732004265366e-05,2.1638914593639428e-05
954,3.6203364407527285e-05,5.770584026253761e-05
955,-3.116639771482468e-05,8.739098132353635e-05
956,3.588512561465068e-05,-4.477051674197221e-05
957,3.363889581155752e-05,-5.430667532372535e-05
958,-3.4950221174091475e-06,3.325625820790698e-05
959,-3.082603620232523e-05,1.7012213312047583e-05
960,2.3654698881210026e-06,-6.398239954052046e-05
961,1.374627286043371e-07,5.206460574018727e-05
962,-3.932460835728042e-05,7.726127248552381e-05
963,8.0478312334557e-05,-4.407656008493621e-06
964,-6.708079904104797e-05,-5.168066429587337e-05
965,-4.9531074220023096e-05,-7.195226146112106e-06
966,-2.093185882548701e-05,-5.395944935981925e-05
967,-3.599038443495944e-05,9.06530551689464e-05
968,-8.138112211784601e-05,-1.554209394422033e-05
969,3.98094229886255e-05,4.290935684502432e-05
970,3.114179188923892e-05,-6.45336169374823e-05
971,3.2753376478155525e-05,-3.607428364376799e-05
972,7.595128422256313e-05,-2.6976299931629087e-05
973,-5.907029514651536e-05,-1.1737290833632376e-05
974,4.087218051596993e-05,-1.3296803860848752e-05
975,-5.220104696849342e-06,-9.807968177101765e-05
976,-7.331030547737319e-05,-5.2197056673829416e-05
977,1.2661233159710512e-05,-2.891596293902476e-05
978,9.501640606216684e-05,-2.309396613525321e-05
979,-2.6586118072624925e-05,8.420268087337507e-05
980,-3.177728894957617e-05,-4.057842504914051e-06
981,-9.285002975368397e-05,-3.4478795294800045e-05
982,-1.3359372576226386e-05,-9.365163266422106e-05
983,-4.949734285423018e-05,-4.714135469342016e-05
984,3.758180659321876e-05,-7.768084811293272e-05
985,-6.619494487846895e-05,-5.571552891702947e-05
986,5.764665114829134e-05,-5.851661393404264e-05
987,-7.614545938156417e-05,-1.3912617459113582e-05
988,6.155224133408734e-05,6.653559578816751e-05
989,-8.432269206829897e-05,3.646041627760652e-05
990,-1.8082608956176169e-07,-8.658823031650165e-05
991,3.469744371182154e-05,2.78675827908592e-05
992,-1.8008850526821926e-05,1.6795691009312857e-05
993,-1.4089575924956808e-05,3.5156478021969786e-05
994,-9.154184240414714e-06,-8.466082804537443e-05
995,5.527730766552905e-06,-5.105591511220926e-05
996,1.767694763541923e-05,-3.454204404433632e-05
997,-1.8248219195323952e-05,-6.059793574261736e-05
998,-9.494500254878712e-05,2.252680923145617e-05
999,-4.280821230914645e-06,-8.259084745101364e-05
1000,-1.097074359437121e-06,-1.4676454284571206e-06
1001,-2.849082081560068e-06,-1.3098562079197568e-05
1002,-1.080746646510823e-05,-5.63135349048955e-05
1003,-1.0952998731157644e-05,-5.688725145490531e-05
1004,-1.1055697749699136e-05,-5.732656177423614e-05
1005,-1.1116700832619802e-05,-5.7582466948209454e-05
1006,-1.0571130414871496e-05,-6.916017780028073e-05
1007,1.9209285058146035e-05,-1.0591421977944236e-05
1008,1.9841750369510087e-05,-9.547596631904431e-06
1009,3.855654709118348e-05,2.261609112724412e-05
1010,4.368057418931235e-05,3.7277462370745934e-05
1011,4.3538786062692296e-05,3.730445855475943e-05
1012,4.343516858503863e-05,3.737958503488902e-05
1013,4.3115079150583206e-05,3.765460849554076e-05
1014,4.2854331526956393e-05,3.788673445809606e-05
1015,3.2867113334783814e-05,4.7429952703182094e-05
1016,5.43482056352655e-05,-1.5012754995083606e-05
1017,6.196170662401075e-05,-2.4148127601364757e-05
1018,-8.766188187646905e-06,4.75573774823726e-05
1019,-6.0912619812052176e-05,-5.2248248988565145e-06
1020,-6.206178864995722e-05,-6.978082615975148e-06
1021,-7.090932096834951e-05,-1.8235762380445995e-05
1022,-6.491532629781536e-05,-1.0897015675021247e-05
1023,-6.334855152834329e-05,-9.541525294994628e-06
1024,-6.248588458564862e-05,-8.060331781713384e-06
1025,-4.883582312335551e-05,-1.2122417948507868e-06
1026,-1.097074359437121e-06,-1.4676454284571206e-06
1027,-2.849082081560068e-06,-1.3098562079197568e-05
1028,-1.080746646510823e-05,-5.63135349048955e-05
1029,-1.0952998731157644e-05,-5.688725145490531e-05
1030,-1.1055697749699136e-05,-5.732656177423614e-05
1031,-1.1116700832619802e-05,-5.7582466948209454e-05
1032,-1.0571130414871496e-05,-6.916017780028073e-05
1033,1.9209285058146035e-05,-1.0591421977944236e-05
1034,1.9841750369510087e-05,-9.547596631904431e-06
1035,3.855654709118348e-05,2.261609112724412e-05
1036,4.368057418931235e-05,3.7277462370745934e-05
1037,4.3538786062692296e-05,3.730445855475943e-05
1038,4.343516858503863e-05,3.737958503488902e-05
1039,4.3115079150583206e-05,3.765460849554076e-05
1040,4.2854331526956393e-05,3.788673445809606e-05
1041,3.2867113334783814e-05,4.7429952703182094e-05
1042,5.43482056352655e-05,-1.5012754995083606e-05
1043,6.196170662401075e-05,-2.4148127601364757e-05
1044,-8.766188187646905e-06,4.75573774823726e-05
1045,-6.0912619812052176e-05,-5.2248248988565145e-06
1046,-6.206178864995722e-05,-6.978082615975148e-06
1047,-7.090932096834951e-05,-1.8235762380445995e-05
1048,-6.491532629781536e-05,-1.0897015675021247e-05
1049,-6.334855152834329e-05,-9.541525294994628e-06
1050,-6.248588458564862e-05,-8.060331781713384e-06
1051,-4.883582312335551e-05,-1.2122417948507868e-06
1052,-1.097074359437121e-06,-1.4676454284571206e-06
1053,-2.849082081560068e-06,-1.3098562079197568e-05
1054,-1.080746646510823e-05,-5.63135349048955e-05
1055,-1.0952998731157644e-05,-5.688725145490531e-05
1056,-1.1055697749699136e-05,-5.732656177423614e-05
1057,-1.1116700832619802e-05,-5.7582466948209454e-05
1058,-1.0571130414871496e-05,-6.916017780028073e-05
1059,1.9209285058146035e-05,-1.0591421977944236e-05
1060,1.9841750369510087e-05,-9.547596631904431e-06
1061,3.855654709118348e-05,2.261609112724412e-05
1062,4.368057418931235e-05,3.7277462370745934e-05
1063,4.3538786062692296e-05,3.730445855475943e-05
1064,4.343516858503863e-05,3.737958503488902e-05
1065,4.3115079150583206e-05,3.765460849554076e-05
1066,4.2854331526956393e-05,3.788673445809606e-05
1067,3.2867113334783814e-05,4.7429952703182094e-05
1068,5.43482056352655e-05,-1.5012754995083606e-05
1069,6.196170662401075e-05,-2.4148127601364757e-05
1070,-8.766188187646905e-06,4.75573774823726e-05
1071,-6.0912619812052176e-05,-5.2248248988565145e-06
1072,-6.206178864995722e-05,-6.978082615975148e-06
1073,-7.090932096834951e-05,-1.8235762380445995e-05
1074,-6.491532629781536e-05,-1.0897015675021247e-05
1075,-6.334855152834329e-05,-9.541525294994628e-06
1076,-6.248588458564862e-05,-8.060331781713384e-06
1077,-4.883582312335551e-05,-1.2122417948507868e-06
1078,-1.097074359437121e-06,-1.4676454284571206e-06
1079,-2.849082081560068e-06,-1.3098562079197568e-05
1080,-1.080746646510823e-05,-5.63135349048955e-05
1081,-1.0952998731157644e-05,-5.688725145490531e-05
1082,-1.1055697749699136e-05,-5.732656177423614e-05
1083,-1.1116700832619802e-05,-5.7582466948209454e-05
1084,-1.0571130414871496e-05,-6.916017780028073e-05
1085,1.9209285058146035e-05,-1.0591421977944236e-05
1086,1.9841750369510087e-05,-9.547596631904431e-06
1087,3.855654709118348e-05,2.261609112724412e-05
1088,4.368057418931235e-05,3.7277462370745934e-05
1089,4.3538786062692296e-05,3.730445855475943e-05
1090,4.343516858503863e-05,3.737958503488902e-05
1091,4.3115079150583206e-05,3.765460849554076e-05
1092,4.2854331526956393e-05,3.788673445809606e-05
1093,3.2867113334783814e-05,4.7429952703182094e-05
1094,5.43482056352655e-05,-1.5012754995083606e-05
1095,6.196170662401075e-05,-2.4148127601364757e-05
1096,-8.766188187646905e-06,4.75573774823726e-05
1097,-6.0912619812052176e-05,-5.2248248988565145e-06
1098,-6.206178864995722e-05,-6.978082615975148e-06
1099,-7.090932096834951e-05,-1.8235762380445995e-05
1100,-6.491532629781536e-05,-1.0897015675021247e-05
1101,-6.334855152834329e-05,-9.541525294994628e-06
1102,-6.248588458564862e-05,-8.060331781713384e-06
1103,-4.883582312335551e-05,-1.2122417948507868e-06
1104,-1.097074359437121e-06,-1.4676454284571206e-06
1105,-2.849082081560068e-06,-1.3098562079197568e-05
1106,-1.080746646510823e-05,-5.63135349048955e-05
1107,-1.0952998731157644e-05,-5.688725145490531e-05
1108,-1.1055697749699136e-05,-5.732656177423614e-05
1109,-1.1116700832619802e-05,-5.7582466948209454e-05
1110,-1.0571130414871496e-05,-6.916017780028073e-05
1111,1.9209285058146035e-05,-1.0591421977944236e-05
1112,1.9841750369510087e-05,-9.547596631904431e-06
1113,3.855654709118348e-05,2.261609112724412e-05
1114,4.368057418931235e-05,3.7277462370745934e-05
1115,4.3538786062692296e-05,3.730445855475943e-05
1116,4.343516858503863e-05,3.737958503488902e-05
1117,4.3115079150583206e-05,3.765460849554076e-05
1118,4.2854331526956393e-05,3.788673445809606e-05
1119,3.2867113334783814e-05,4.7429952703182094e-05
1120,5.43482056352655e-05,-1.5012754995083606e-05
1121,6.196170662401075e-05,-2.4148127601364757e-05
1122,-8.766188187646905e-06,4.75573774823726e-05
1123,-6.0912619812052176e-05,-5.2248248988565145e-06
1124,-6.206178864995722e-05,-6.978082615975148e-06
1125,-7.090932096834951e-05,-1.8235762380445995e-05
1126,-6.491532629781536e-05,-1.0897015675021247e-05
1127,-6.334855152834329e-05,-9.541525294994628e-06
1128,-6.248588458564862e-05,-8.060331781713384e-06
1129,-4.883582312335551e-05,-1.2122417948507868e-06
1130,-1.097074359437121e-06,-1.4676454284571206e-06
1131,-2.849082081560068e-06,-1.3098562079197568e-05
1132,-1.080746646510823e-05,-5.63135349048955e-05
1133,-1.0952998731157644e-05,-5.688725145490531e-05
1134,-1.1055697749699136e-05,-5.732656177423614e-05
1135,-1.1116700832619802e-05,-5.7582466948209454e-05
1136,-1.0571130414871496e-05,-6.916017780028073e-05
1137,1.9209285058146035e-05,-1.0591421977944236e-05
1138,1.9841750369510087e-05,-9.547596631904431e-06
1139,3.855654709118348e-05,2.261609112724412e-05
1140,4.368057418931235e-05,3.7277462370745934e-05
1141,4.3538786062692296e-05,3.730445855475943e-05
1142,4.343516858503863e-05,3.737958503488902e-05
1143,4.3115079150583206e-05,3.765460849554076e-05
1144,4.2854331526956393e-05,3.788673445809606e-05
1145,3.2867113334783814e-05,4.7429952703182094e-05
1146,5.43482056352655e-05,-1.5012754995083606e-05
1147,6.196170662401075e-05,-2.4148127601364757e-05
1148,-8.766188187646905e-06,4.75573774823726e-05
1149,-6.0912619812052176e-05,-5.2248248988565145e-06
1150,-6.206178864995722e-05,-6.978082615975148e-06
1151,-7.090932096834951e-05,-1.8235762380445995e-05
1152,-6.491532629781536e-05,-1.0897015675021247e-05
1153,-6.334855152834329e-05,-9.541525294994628e-06
1154,-6.248588458564862e-05,-8.060331781713384e-06
1155,-4.883582312335551e-05,-1.2122417948507868e-06
1156,-1.097074359437121e-06,-1.4676454284571206e-06
1157,-2.849082081560068e-06,-1.3098562079197568e-05
1158,-1.080746646510823e-05,-5.63135349048955e-05
1159,-1.0952998731157644e-05,-5.688725145490531e-05
1160,-1.1055697749699136e-05,-5.732656177423614e-05
1161,-1.1116700832619802e-05,-5.7582466948209454e-05
1162,-1.0571130414871496e-05,-6.916017780028073e-05
1163,1.9209285058146035e-05,-1.0591421977944236e-05
1164,1.9841750369510087e-05,-9.547596631904431e-06
1165,3.855654709118348e-05,2.261609112724412e-05
1166,4.368057418931235e-05,3.7277462370745934e-05
1167,4.3538786062692296e-05,3.730445855475943e-05
1168,4.343516858503863e-05,3.737958503488902e-05
1169,4.3115079150583206e-05,3.765460849554076e-05
1170,4.2854331526956393e-05,3.788673445809606e-05
1171,3.2867113334783814e-05,4.7429952703182094e-05
1172,5.43482056352655e-05,-1.5012754995083606e-05
1173,6.196170662401075e-05,-2.4148127601364757e-05
1174,-8.766188187646905e-06,4.75573774823726e-05
1175,-6.0912619812052176e-05,-5.2248248988565145e-06
1176,-6.206178864995722e-05,-6.978082615975148e-06
1177,-7.090932096834951e-05,-1.8235762380445995e-05
1178,-6.491532629781536e-05,-1.0897015675021247e-05
1179,-6.334855152834329e-05,-9.541525294994628e-06
1180,-6.248588458564862e-05,-8.060331781713384e-06
1181,-4.883582312335551e-05,-1.2122417948507868e-06
1182,-1.097074359437121e-06,-1.4676454284571206e-06
1183,-2.849082081560068e-06,-1.3098562079197568e-05
1184,-1.080746646510823e-05,-5.63135349048955e-05
1185,-1.0952998731157644e-05,-5.688725145490531e-05
1186,-1.1055697749699136e-05,-5.732656177423614e-05
1187,-1.1116700832619802e-05,-5.7582466948209454e-05
1188,-1.0571130414871496e-05,-6.916017780028073e-05
1189,1.9209285058146035e-05,-1.0591421977944236e-05
1190,1.9841750369510087e-05,-9.547596631904431e-06
1191,3.855654709118348e-05,2.261609112724412e-05
1192,4.368057418931235e-05,3.7277462370745934e-05
1193,4.3538786062692296e-05,3.730445855475943e-05
1194,4.343516858503863e-05,3.737958503488902e-05
1195,4.3115079150583206e-05,3.765460849554076e-05
1196,4.2854331526956393e-05,3.788673445809606e-05
1197,3.2867113334783814e-05,4.7429952703182094e-05
1198,5.43482056352655e-05,-1.5012754995083606e-05
1199,6.196170662401075e-05,-2.4148127601364757e-05
1200,-8.766188187646905e-06,4.75573774823726e-05
1201,-6.0912619812052176e-05,-5.2248248988565145e-06
1202,-6.206178864995722e-05,-6.978082615975148e-06
1203,-7.090932096834951e-05,-1.8235762380445995e-05
1204,-6.491532629781536e-05,-1.0897015675021247e-05
1205,-6.334855152834329e-05,-9.541525294994628e-06
1206,-6.248588458564862e-05,-8.060331781713384e-06
1207,-4.883582312335551e-05,-1.2122417948507868e-06
1208,-1.097074359437121e-06,-1.4676454284571206e-06
1209,-2.849082081560068e-06,-1.3098562079197568e-05
1210,-1.080746646510823e-05,-5.63135349048955e-05
1211,-1.0952998731157644e-05,-5.688725145490531e-05
1212,-1.1055697749699136e-05,-5.732656177423614e-05
1213,-1.1116700832619802e-05,-5.7582466948209454e-05
1214,-1.0571130414871496e-05,-6.916017780028073e-05
1215,1.9209285058146035e-05,-1.0591421977944236e-05
1216,1.9841750369510087e-05,-9.547596631904431e-06
1217,3.855654709118348e-05,2.261609112724412e-05
1218,4.368057418931235e-05,3.7277462370745934e-05
1219,4.3538786062692296e-05,3.730445855475943e-05
1220,4.343516858503863e-05,3.737958503488902e-05
1221,4.3115079150583206e-05,3.765460849554076e-05
1222,4.2854331526956393e-05,3.788673445809606e-05
1223,3.2867113334783814e-05,4.7429952703182094e-05
1224,5.43482056352655e-05,-1.5012754995083606e-05
1225,6.196170662401075e-05,-2.4148127601364757e-05
1226,-8.766188187646905e-06,4.75573774823726e-05
1227,-6.0912619812052176e-05,-5.2248248988565145e-06
1228,-6.206178864995722e-05,-6.978082615975148e-06
1229,-7.090932096834951e-05,-1.8235762380445995e-05
1230,-6.491532629781536e-05,-1.0897015675021247e-05
1231,-6.334855152834329e-05,-9.541525294994628e-06
1232,-6.248588458564862e-05,-8.060331781713384e-06
1233,-4.883582312335551e-05,-1.2122417948507868e-06
1234,-1.097074359437121e-06,-1.4676454284571206e-06
1235,-2.849082081560068e-06,-1.3098562079197568e-05
1236,-1.080746646510823e-05,-5.63135349048955e-05
1237,-1.0952998731157644e-05,-5.688725145490531e-05
1238,-1.1055697749699136e-05,-5.732656177423614e-05
1239,-1.1116700832619802e-05,-5.7582466948209454e-05
1240,-1.0571130414871496e-05,-6.916017780028073e-05
1241,1.9209285058146035e-05,-1.0591421977944236e-05
1242,1.9841750369510087e-05,-9.547596631904431e-06
1243,3.855654709118348e-05,2.261609112724412e-05
1244,4.368057418931235e-05,3.7277462370745934e-05
1245,4.3538786062692296e-05,3.730445855475943e-05
1246,4.343516858503863e-05,3.737958503488902e-05
1247,4.3115079150583206e-05,3.765460849554076e-05
1248,4.2854331526956393e-05,3.788673445809606e-05
1249,3.2867113334783814e-05,4.7429952703182094e-05
1250,5.43482056352655e-05,-1.5012754995083606e-05
1251,6.196170662401075e-05,-2.4148127601364757e-05
1252,-8.766188187646905e-06,4.75573774823726e-05
1253,-6.0912619812052176e-05,-5.2248248988565145e-06
1254,-6.206178864995722e-05,-6.978082615975148e-06
1255,-7.090932096834951e-05,-1.8235762380445995e-05
1256,-6.491532629781536e-05,-1.0897015675021247e-05
1257,-6.334855152834329e-05,-9.541525294994628e-06
1258,-6.248588458564862e-05,-8.060331781713384e-06
1259,-4.883582312335551e-05,-1.2122417948507868e-06
1260,-1.097074359437121e-06,-1.4676454284571206e-06
1261,-2.849082081560068e-06,-1.3098562079197568e-05
1262,-1.080746646510823e-05,-5.63135349048955e-05
1263,-1.0952998731157644e-05,-5.688725145490531e-05
1264,-1.1055697749699136e-05,-5.732656177423614e-05
1265,-1.1116700832619802e-05,-5.7582466948209454e-05
1266,-1.0571130414871496e-05,-6.916017780028073e-05
1267,1.9209285058146035e-05,-1.0591421977944236e-05
1268,1.9841750369510087e-05,-9.547596631904431e-06
1269,3.855654709118348e-05,2.261609112724412e-05
1270,4.368057418931235e-05,3.7277462370745934e-05
1271,4.3538786062692296e-05,3.730445855475943e-05
1272,4.343516858503863e-05,3.737958503488902e-05
1273,4.3115079150583206e-05,3.765460849554076e-05
1274,4.2854331526956393e-05,3.788673445809606e-05
1275,3.2867113334783814e-05,4.7429952703182094e-05
1276,5.43482056352655e-05,-1.5012754995083606e-05
1277,6.196170662401075e-05,-2.4148127601364757e-05
1278,-8.766188187646905e-06,4.75573774823726e-05
1279,-6.0912619812052176e-05,-5.2248248988565145e-06
1280,-6.206178864995722e-05,-6.978082615975148e-06
1281,-7.090932096834951e-05,-1.8235762380445995e-05
1282,-6.491532629781536e-05,-1.0897015675021247e-05
1283,-6.334855152834329e-05,-9.541525294994628e-06
1284,-6.248588458564862e-05,-8.060331781713384e-06
1285,-4.883582312335551e-05,-1.2122417948507868e-06
1286,-1.097074359437121e-06,-1.4676454284571206e-06
1287,-2.849082081560068e-06,-1.3098562079197568e-05
1288,-1.080746646510823e-05,-5.63135349048955e-05
1289,-1.0952998731157644e-05,-5.688725145490531e-05
1290,-1.1055697749699136e-05,-5.732656177423614e-05
1291,-1.1116700832619802e-05,-5.7582466948209454e-05
1292,-1.0571130414871496e-05,-6.916017780028073e-05
1293,1.9209285058146035e-05,-1.0591421977944236e-05
1294,1.9841750369510087e-05,-9.547596631904431e-06
1295,3.855654709118348e-05,2.261609112724412e-05
1296,4.368057418931235e-05,3.7277462370745934e-05
1297,4.3538786062692296e-05,3.730445855475943e-05
1298,4.343516858503863e-05,3.737958503488902e-05
1299,4.3115079150583206e-05,3.765460849554076e-05
1300,4.2854331526956393e-05,3.788673445809606e-05
1301,3.2867113334783814e-05,4.7429952703182094e-05
1302,5.43482056352655e-05,-1.5012754995083606e-05
1303,6.196170662401075e-05,-2.4148127601364757e-05
1304,-8.766188187646905e-06,4.75573774823726e-05
1305,-6.0912619812052176e-05,-5.2248248988565145e-06
1306,-6.206178864995722e-05,-6.978082615975148e-06
1307,-7.090932096834951e-05,-1.8235762380445995e-05
1308,-6.491532629781536e-05,-1.0897015675021247e-05
1309,-6.334855152834329e-05,-9.541525294994628e-06
1310,-6.248588458564862e-05,-8.060331781713384e-06
1311,-4.883582312335551e-05,-1.2122417948507868e-06
1312,-1.097074359437121e-06,-1.4676454284571206e-06
1313,-2.849082081560068e-06,-1.3098562079197568e-05
1314,-1.080746646510823e-05,-5.63135349048955e-05
1315,-1.0952998731157644e-05,-5.688725145490531e-05
1316,-1.1055697749699136e-05,-5.732656177423614e-05
1317,-1.1116700832619802e-05,-5.7582466948209454e-05
1318,-1.0571130414871496e-05,-6.916017780028073e-05
1319,1.9209285058146035e-05,-1.0591421977944236e-05
1320,1.9841750369510087e-05,-9.547596631904431e-06
1321,3.855654709118348e-05,2.261609112724412e-05
1322,4.368057418931235e-05,3.7277462370745934e-05
1323,4.3538786062692296e-05,3.730445855475943e-05
1324,4.343516858503863e-05,3.737958503488902e-05
1325,4.3115079150583206e-05,3.765460849554076e-05
1326,4.2854331526956393e-05,3.788673445809606e-05
1327,3.2867113334783814e-05,4.7429952703182094e-05
1328,5.43482056352655e-05,-1.5012754995083606e-05
1329,6.196170662401075e-05,-2.4148127601364757e-05
1330,-8.766188187646905e-06,4.75573774823726e-05
1331,-6.0912619812052176e-05,-5.2248248988565145e-06
1332,-6.206178864995722e-05,-6.978082615975148e-06
1333,-7.090932096834951e-05,-1.8235762380445995e-05
1334,-6.491532629781536e-05,-1.0897015675021247e-05
1335,-6.334855152834329e-05,-9.541525294994628e-06
1336,-6.248588458564862e-05,-8.060331781713384e-06
1337,-4.883582312335551e-05,-1.2122417948507868e-06
1338,-1.097074359437121e-06,-1.4676454284571206e-06
1339,-2.849082081560068e-06,-1.3098562079197568e-05
1340,-1.080746646510823e-05,-5.63135349048955e-05
1341,-1.0952998731157644e-05,-5.688725145490531e-05
1342,-1.1055697749699136e-05,-5.732656177423614e-05
1343,-1.1116700832619802e-05,-5.7582466948209454e-05
1344,-1.0571130414871496e-05,-6.916017780028073e-05
1345,1.9209285058146035e-05,-1.0591421977944236e-05
1346,1.9841750369510087e-05,-9.547596631904431e-06
1347,3.855654709118348e-05,2.261609112724412e-05
1348,4.368057418931235e-05,3.7277462370745934e-05
1349,4.3538786062692296e-05,3.730445855475943e-05
1350,4.343516858503863e-05,3.737958503488902e-05
1351,4.3115079150583206e-05,3.765460849554076e-05
1352,4.2854331526956393e-05,3.788673445809606e-05
1353,3.2867113334783814e-05,4.7429952703182094e-05
1354,5.43482056352655e-05,-1.5012754995083606e-05
1355,6.196170662401075e-05,-2.4148127601364757e-05
1356,-8.766188187646905e-06,4.75573774823726e-05
1357,-6.0912619812052176e-05,-5.2248248988565145e-06
1358,-6.206178864995722e-05,-6.978082615975148e-06
1359,-7.090932096834951e-05,-1.8235762380445995e-05
1360,-6.491532629781536e-05,-1.0897015675021247e-05
1361,-6.334855152834329e-05,-9.541525294994628e-06
1362,-6.248588458564862e-05,-8.060331781713384e-06
1363,-4.883582312335551e-05,-1.2122417948507868e-06
1364,-1.097074359437121e-06,-1.4676454284571206e-06
1365,-2.849082081560068e-06,-1.3098562079197568e-05
1366,-1.080746646510823e-05,-5.63135349048955e-05
1367,-1.0952998731157644e-05,-5.688725145490531e-05
1368,-1.1055697749699136e-05,-5.732656177423614e-05
1369,-1.1116700832619802e-05,-5.7582466948209454e-05
1370,-1.0571130414871496e-05,-6.916017780028073e-05
1371,1.9209285058146035e-05,-1.0591421977944236e-05
1372,1.9841750369510087e-05,-9.547596631904431e-06
1373,3.855654709118348e-05,2.261609112724412e-05
1374,4.368057418931235e-05,3.7277462370745934e-05
1375,4.3538786062692296e-05,3.730445855475943e-05
1376,4.343516858503863e-05,3.737958503488902e-05
1377,4.3115079150583206e-05,3.765460849554076e-05
1378,4.2854331526956393e-05,3.788673445809606e-05
1379,3.2867113334783814e-05,4.7429952703182094e-05
1380,5.43482056352655e-05,-1.5012754995083606e-05
1381,6.196170662401075e-05,-2.4148127601364757e-05
1382,-8.766188187646905e-06,4.75573774823726e-05
1383,-6.0912619812052176e-05,-5.2248248988565145e-06
1384,-6.206178864995722e-05,-6.978082615975148e-06
1385,-7.090932096834951e-05,-1.8235762380445995e-05
1386,-6.491532629781536e-05,-1.0897015675021247e-05
1387,-6.334855152834329e-05,-9.541525294994628e-06
1388,-6.248588458564862e-05,-8.060331781713384e-06
1389,-4.883582312335551e-05,-1.2122417948507868e-06
1390,-1.097074359437121e-06,-1.4676454284571206e-06
1391,-2.849082081560068e-06,-1.3098562079197568e-05
1392,-1.080746646510823e-05,-5.63135349048955e-05
1393,-1.0952998731157644e-05,-5.688725145490531e-05
1394,-1.1055697749699136e-05,-5.732656177423614e-05
1395,-1.1116700832619802e-05,-5.7582466948209454e-05
1396,-1.0571130414871496e-05,-6.916017780028073e-05
1397,1.9209285058146035e-05,-1.0591421977944236e-05
1398,1.9841750369510087e-05,-9.547596631904431e-06
1399,3.855654709118348e-05,2.261609112724412e-05
1400,4.368057418931235e-05,3.7277462370745934e-05
1401,4.3538786062692296e-05,3.730445855475943e-05
1402,4.343516858503863e-05,3.737958503488902e-05
1403,4.3115079150583206e-05,3.765460849554076e-05
1404,4.2854331526956393e-05,3.788673445809606e-05
1405,3.2867113334783814e-05,4.7429952703182094e-05
1406,5.43482056352655e-05,-1.5012754995083606e-05
1407,6.196170662401075e-05,-2.4148127601364757e-05
1408,-8.766188187646905e-06,4.75573774823726e-05
1409,-6.0912619812052176e-05,-5.2248248988565145e-06
1410,-6.206178864995722e-05,-6.978082615975148e-06
1411,-7.090932096834951e-05,-1.8235762380445995e-05
1412,-6.491532629781536e-05,-1.0897015675021247e-05
1413,-6.334855152834329e-05,-9.541525294994628e-06
1414,-6.248588458564862e-05,-8.060331781713384e-06
1415,-4.883582312335551e-05,-1.2122417948507868e-06
1416,-1.097074359437121e-06,-1.4676454284571206e-06
1417,-2.849082081560068e-06,-1.3098562079197568e-05
1418,-1.080746646510823e-05,-5.63135349048955e-05
1419,-1.0952998731157644e-05,-5.688725145490531e-05
1420,-1.1055697749699136e-05,-5.732656177423614e-05
1421,-1.1116700832619802e-05,-5.7582466948209454e-05
1422,-1.0571130414871496e-05,-6.916017780028073e-05
1423,1.9209285058146035e-05,-1.0591421977944236e-05
1424,1.9841750369510087e-05,-9.547596631904431e-06
1425,3.855654709118348e-05,2.261609112724412e-05
1426,4.368057418931235e-05,3.7277462370745934e-05
1427,4.3538786062692296e-05,3.730445855475943e-05
1428,4.343516858503863e-05,3.737958503488902e-05
1429,4.3115079150583206e-05,3.765460849554076e-05
1430,4.2854331526956393e-05,3.788673445809606e-05
1431,3.2867113334783814e-05,4.7429952703182094e-05
1432,5.43482056352655e-05,-1.5012754995083606e-05
1433,6.196170662401075e-05,-2.4148127601364757e-05
1434,-8.766188187646905e-06,4.75573774823726e-05
1435,-6.0912619812052176e-05,-5.2248248988565145e-06
1436,-6.206178864995722e-05,-6.978082615975148e-06
1437,-7.090932096834951e-05,-1.8235762380445995e-05
1438,-6.491532629781536e-05,-1.0897015675021247e-05
1439,-6.334855152834329e-05,-9.541525294994628e-06
